activity_uom,activity_value(uM),reference,gvk_id,sub_smiles,mol_weight,Comment,pLogS,smiles
uM,730.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138385,CC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)NC1=CC(=CC=N1)C1=C2CCCCN2N=C1,381.4714,uM,3.13667713987954,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CCCC4)ccn2)C1
uM,45.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138389,CC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)NC1=CC(C2=C3C=CC=CN3N=C2)=C(Cl)C=N1,411.885,uM,4.34678748622466,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4ccccc34)c(Cl)cn2)C1
uM,1000.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138391,CN1C(C)=NC=C1C1=C(Cl)C=NC(NC(=O)[C@H]2CCC[C@H](C2)NC(C)=O)=C1,389.879,uM,3.0,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnc(C)n3C)c(Cl)cn2)C1
uM,530.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138393,CC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)NC1=CC(C2=C3C=CC=CN3N=N2)=C(Cl)C=N1,412.873,uM,3.27572413039921,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3nnn4ccccc34)c(Cl)cn2)C1
uM,490.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138395,CC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)NC1=CC(C2=CN=C3CCCN23)=C(Cl)C=N1,401.89,uM,3.30980391997149,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnc4n3CCC4)c(Cl)cn2)C1
uM,220.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138397,CC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)NC1=CC(C2=C3COCCN3N=C2)=C(Cl)C=N1,417.889,uM,3.65757731917779,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3COCC4)c(Cl)cn2)C1
uM,860.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138399,CC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)NC1=CC(C2=C3NCCCN3N=C2)=C(Cl)C=N1,416.905,uM,3.06550154875643,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3NCCC4)c(Cl)cn2)C1
uM,640.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138401,CC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)NC1=CC(=CC=N1)C1=C2CC(C)(C)CCN2N=C1,409.5245,uM,3.19382002601611,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)CC4)ccn2)C1
uM,970.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138403,CC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)NC1=CC(=CC=N1)C1=C2CC(C)(C)CN2N=C1,395.498,uM,3.01322826573376,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)ccn2)C1
uM,150.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138405,CC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)NC1=CC(C2=C3CC(C)(C)CN3N=C2)=C(Cl)C=N1,429.943,uM,3.82390874094432,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1
uM,600.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138407,CC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)NC1=CC(C2=C3CC(C)(C)CN3N=C2)=C(C)C=N1,409.5245,uM,3.22184874961636,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(C)cn2)C1
uM,15.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138415,CC1(C)CN2N=CC(=C2C1)C1=C(Cl)C=NC(NC(=O)[C@@H]2C[C@H](O)C2)=C1,360.838,uM,4.82390874094432,CC1(C)Cc2c(-c3cc(NC(=O)[C@H]4C[C@@H](O)C4)ncc3Cl)cnn2C1
uM,660.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138384,CC(C)N1C(C)=NC=C1C1=CC=NC(NC(=O)[C@H]2CCC[C@H](C2)NC(C)=O)=C1,383.4873,uM,3.18045606445813,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnc(C)n3C(C)C)ccn2)C1
uM,1000.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138386,CC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)NC1=CC(C2=C3CCCCN3N=C2)=C(F)C=N1,399.4618,uM,3.0,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CCCC4)c(F)cn2)C1
uM,960.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138388,CN1N=CC(=C1C)C1=C(Cl)C=NC(NC(=O)[C@H]2CCC[C@H](C2)NC(C)=O)=C1,389.879,uM,3.01772876696043,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn(C)c3C)c(Cl)cn2)C1
uM,600.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138390,CC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)NC1=CC(C2=CN=C3CCCCN23)=C(Cl)C=N1,415.916,uM,3.22184874961636,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnc4n3CCCC4)c(Cl)cn2)C1
uM,120.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138392,CC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)NC1=CC(C2=CN=C3C=CC=CN23)=C(Cl)C=N1,411.885,uM,3.92081875395238,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnc4ccccn34)c(Cl)cn2)C1
uM,160.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138394,CC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)NC1=CC(C2=C3CCCN3N=C2)=C(Cl)C=N1,401.89,uM,3.79588001734408,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CCC4)c(Cl)cn2)C1
uM,104.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138396,CC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)NC1=CC(C2=C3CCCCCN3N=C2)=C(Cl)C=N1,429.943,uM,3.98296666070122,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CCCCC4)c(Cl)cn2)C1
uM,870.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138398,CN1CCN2N=CC(=C2C1)C1=C(Cl)C=NC(NC(=O)[C@H]2CCC[C@H](C2)NC(C)=O)=C1,430.931,uM,3.06048074738138,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CN(C)CC4)c(Cl)cn2)C1
uM,160.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138402,CC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)NC1=CC(C2=C3CC(C)(C)CCN3N=C2)=C(F)C=N1,427.515,uM,3.79588001734408,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)CC4)c(F)cn2)C1
uM,550.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138404,CC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)NC1=CC(C2=C3CC(C)(C)CN3N=C2)=C(F)C=N1,413.4884,uM,3.25963731050576,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(F)cn2)C1
uM,380.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138406,CC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)NC1=CC(C2=C3CC(C)(C)CN3N=C2)=C(C=N1)C#N,420.5074,uM,3.42021640338319,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(C#N)cn2)C1
uM,280.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138410,CC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)NC1=CC(C2=CN=C3CC(C)(C)CN23)=C(Cl)C=N1,429.943,uM,3.55284196865778,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnc4n3CC(C)(C)C4)c(Cl)cn2)C1
uM,35.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138414,CC(=O)N[C@@H]1CC[C@@H](C1)C(=O)NC1=CC(C2=C3CC(C)(C)CN3N=C2)=C(Cl)C=N1,415.916,uM,4.45593195564972,CC(=O)N[C@@H]1CC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1
uM,79.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138408,CC1CN2N=CC(=C2C1)C1=C(Cl)C=NC(NC(=O)[C@H]2CCC[C@H](C2)NC(C)=O)=C1,415.916,uM,3.950487892194555,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)C4)c(Cl)cn2)C1
uM,110.0,"J. Med. Chem., 2020, 63 (24), 15564-15590",125138400,CC(=O)N[C@@H]1CCC[C@@H](C1)C(=O)NC1=CC(C2=C3OCCCN3N=C2)=C(Cl)C=N1,417.889,uM,3.95860731484177,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3OCCC4)c(Cl)cn2)C1
uM,152.0,WO 2020/188405 A1,125245981,COC1=NC=NC(CN2C=NC3=C2C=CC=C3C(=O)NCCF)=C1C,343.3555,uM,3.81815641205523,COc1ncnc(Cn2cnc3c(C(=O)NCCF)cccc32)c1C
uM,1000.0,WO 2020/188405 A1,125245988,COC1=CC2=C(N=CN2CC2=C(C)C(=NC=N2)N(C)C)C(=C1)C(=O)NCCF,386.4233,uM,3.0,COc1cc(C(=O)NCCF)c2ncn(Cc3ncnc(N(C)C)c3C)c2c1
uM,5.0,"J. Med. Chem. (10.1021/acs.jmedchem.1c00204), 2021, xx (xx), xxx-xxx",125264723,OC=O.COC1=C(OC(F)F)C=CC(=C1)[C@H](CC1=C(Cl)C=[N+]([O-])C=C1Cl)OC(=O)C1=CC=C(CN(C(=O)O[C@H]2CN3CCC2CC3)C2=C(F)C=CC=C2)S1,812.636,uM,5.30102999566398,COc1cc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CN(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3F)s2)ccc1OC(F)F
uM,5.0,"J. Med. Chem. (10.1021/acs.jmedchem.1c00204), 2021, xx (xx), xxx-xxx",125264724,OC=O.CCOC1=C(OC(F)F)C=CC(=C1)[C@H](CC1=C(Cl)C=[N+]([O-])C=C1Cl)OC(=O)C1=CC=C(CN(C(=O)O[C@H]2CN3CCC2CC3)C2=C(F)C=CC=C2)S1,826.663,uM,5.30102999566398,CCOc1cc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CN(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3F)s2)ccc1OC(F)F
uM,5.0,"J. Med. Chem. (10.1021/acs.jmedchem.1c00204), 2021, xx (xx), xxx-xxx",125264725,OC(=O)C(F)(F)F.CC(C)OC1=C(OC(F)F)C=CC(=C1)[C@H](CC1=C(Cl)C=[N+]([O-])C=C1Cl)OC(=O)C1=CC=C(CN(C(=O)O[C@H]2CN3CCC2CC3)C2=C(F)C=CC=C2)S1,908.687,uM,5.30102999566398,CC(C)Oc1cc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CN(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3F)s2)ccc1OC(F)F
uM,5.0,"J. Med. Chem. (10.1021/acs.jmedchem.1c00204), 2021, xx (xx), xxx-xxx",125264726,OC=O.[O-][N+]1=CC(Cl)=C(C[C@H](OC(=O)C2=CC=C(CN(C(=O)O[C@H]3CN4CCC3CC4)C3=C(F)C=CC=C3)S2)C2=CC(OCC3CC3)=C(OC(F)F)C=C2)C(Cl)=C1,852.7,uM,5.30102999566398,O=C(O[C@@H](Cc1c(Cl)c[n+]([O-])cc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1)c1ccc(CN(C(=O)O[C@H]2CN3CCC2CC3)c2ccccc2F)s1
uM,145.0,"J. Med. Chem. (10.1021/acs.jmedchem.1c00204), 2021, xx (xx), xxx-xxx",125264731,COC1=C(OC)C=C(C=C1)[C@H](CC1=C(Cl)C=[N+]([O-])C=C1Cl)OC(=O)C1=CC=C(CNC(C(=O)O[C@H]2CN3CCC2CC3)C2=CC=CC=C2)S1,726.666,uM,3.83863199776502,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)s2)cc1OC
uM,134.0,"J. Med. Chem. (10.1021/acs.jmedchem.1c00204), 2021, xx (xx), xxx-xxx",125264713,OC=O.COC1=C(OC)C=C(C=C1)[C@H](CC1=C(Cl)C=[N+]([O-])C=C1Cl)OC(=O)C1=CC=C(CN(C(=O)O[C@H]2CN3CCC2CC3)C2=C(F)C=CC=C2)S1,776.655,uM,3.87289520163519,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CN(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3F)s2)cc1OC
uM,2.900000095,"J. Med. Chem., 2020, 63 (23), 14989-15012",125258919,Cl[H].CC[C@H](C)COC1=CC=C(C=C1)[C@H](CC1=NN=C(N)O1)NC(=O)[C@@H](C)C1=CC=CC=C1,458.981,uM,5.53760198787416,CC[C@H](C)COc1ccc([C@H](Cc2nnc(N)o2)NC(=O)[C@@H](C)c2ccccc2)cc1
uM,1.0,"J. Med. Chem., 2020, 63 (23), 14989-15012",125258921,CCCC(C)COC1=CC=C(C=C1)[C@H](CN)NC(=O)[C@@H](C)C1=CC=CC=C1,368.5124,uM,6.0,CCCC(C)COc1ccc([C@H](CN)NC(=O)[C@@H](C)c2ccccc2)cc1
uM,1.0,"J. Med. Chem., 2020, 63 (23), 14989-15012",125258913,Cl[H].CCCC(C)COC1=CC=C(C=C1)[C@H](CC1=NN=C(N)O1)NC(=O)[C@@H](C)C1=CC=CC=C1,473.008,uM,6.0,CCCC(C)COc1ccc([C@H](Cc2nnc(N)o2)NC(=O)[C@@H](C)c2ccccc2)cc1
uM,800.0,"Bioorg. Med. Chem., 2020, 28 (23), 115815",125255448,CN1CCC(CC1)N1C=C(NC2=NC3=C(N=C(C(F)=C3)C3=CN=C(C)N=C3)C(OC3(C)CC3)=N2)C=N1,489.5479,uM,3.09691001300806,Cc1ncc(-c2nc3c(OC4(C)CC4)nc(Nc4cnn(C5CCN(C)CC5)c4)nc3cc2F)cn1
uM,5.0,"Molecules, 2020, 25 (24), 5941",125267804,COC1=CC2=C(N=CC=C2)C(NC(C)CCCNC(C2=NN=NN2C(C)(C)C)C2=CC=C(Cl)C(Cl)=C2)=C1,542.503,uM,5.30102999566398,COc1cc(NC(C)CCCNC(c2ccc(Cl)c(Cl)c2)c2nnnn2C(C)(C)C)c2ncccc2c1
uM,200.0,"Molecules, 2020, 25 (24), 5941",125267798,COC1C(N(CCNC2=CC=NC3=C2C=CC(Cl)=C3)C1=O)C1=CC=C(Cl)C=C1,416.3,uM,3.69897000433602,COC1C(=O)N(CCNc2ccnc3cc(Cl)ccc23)C1c1ccc(Cl)cc1
uM,15.0,"Molecules, 2020, 25 (24), 5941",125267805,COC1=CC2=C(N=CC=C2)C(NC(C)CCCNC(C2=NN=NN2C(C)(C)C)C2=CC=C(Cl)C=C2)=C1,508.058,uM,4.82390874094432,COc1cc(NC(C)CCCNC(c2ccc(Cl)cc2)c2nnnn2C(C)(C)C)c2ncccc2c1
uM,5.0,"Molecules, 2020, 25 (24), 5941",125267803,COC1=CC2=C(N=CC=C2)C(NC(C)CCCNC(C2=NN=NN2C(C)(C)C)C2=CC=C(C)C=C2)=C1,487.6397,uM,5.30102999566398,COc1cc(NC(C)CCCNC(c2ccc(C)cc2)c2nnnn2C(C)(C)C)c2ncccc2c1
uM,200.0,"Molecules, 2020, 25 (24), 5941",125267794,COC1C(N(CCNC2=CC=NC3=C2C=CC(Cl)=C3)C1=O)C1=CC=CC=C1,381.855,uM,3.69897000433602,COC1C(=O)N(CCNc2ccnc3cc(Cl)ccc23)C1c1ccccc1
uM,200.0,"Molecules, 2020, 25 (24), 5941",125267800,COC1C(N(CCCCNC2=CC=NC3=C2C=CC(Cl)=C3)C1=O)C1=CC=CC=C1,409.909,uM,3.69897000433602,COC1C(=O)N(CCCCNc2ccnc3cc(Cl)ccc23)C1c1ccccc1
uM,3.75,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264569,OC1=CC=C(CNC2=NC(=O)\C(S2)=C\C2=CSC(=N2)C2=CC=C(OC(F)(F)F)C=C2)C=C1,477.479,uM,5.42596873227228,O=C1N=C(NCc2ccc(O)cc2)S/C1=C\c1csc(-c2ccc(OC(F)(F)F)cc2)n1
uM,3.75,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264672,CC(C)(CO)CNC1=NC(=O)\C(S1)=C\C1=CC=C(O1)C1=CC(Cl)=CC=C1,390.884,uM,5.42596873227228,CC(C)(CO)CNC1=NC(=O)/C(=C/c2ccc(-c3cccc(Cl)c3)o2)S1
uM,11.5,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264675,CN(C1=CC(=CC=C1)C1=NC(=CS1)\C=C1/SC(NCC(C)(C)CO)=NC1=O)S(C)(=O)=O,480.624,uM,4.93930215964639,CN(c1cccc(-c2nc(/C=C3\SC(NCC(C)(C)CO)=NC3=O)cs2)c1)S(C)(=O)=O
uM,4.900000095,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264676,CN(C)S(=O)(=O)NC1=CC(=CC=C1)C1=NC(=CS1)\C=C1/SC(NCC(C)(C)CO)=NC1=O,495.639,uM,5.30980391155149,CN(C)S(=O)(=O)Nc1cccc(-c2nc(/C=C3\SC(NCC(C)(C)CO)=NC3=O)cs2)c1
uM,100.0,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264682,CN(C1=CC=CC(=C1)C1=NC(=CS1)\C=C1/SC(NCC2CCN(C)CC2)=NC1=O)S(C)(=O)=O,505.676,uM,4.0,CN1CCC(CNC2=NC(=O)/C(=C/c3csc(-c4cccc(N(C)S(C)(=O)=O)c4)n3)S2)CC1
uM,10.5,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264692,CC(C)(CO)CNC1=NC(=O)\C(S1)=C\C1=CSC(=N1)C1=C(O)C=CC=C1,389.492,uM,4.97881070093006,CC(C)(CO)CNC1=NC(=O)/C(=C/c2csc(-c3ccccc3O)n2)S1
uM,12.69999981,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264693,OCC1(CNC2=NC(=O)\C(S2)=C\C2=CSC(=N2)C2=C(O)C=CC=C2)CC1,387.476,uM,4.89619628554136,O=C1N=C(NCC2(CO)CC2)S/C1=C\c1csc(-c2ccccc2O)n1
uM,6.5,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264694,OCC1(CNC2=NC(=O)\C(S2)=C\C2=CSC(=N2)C2=CC=C(OC(F)(F)F)C=C2)CC1,455.474,uM,5.18708664335714,O=C1N=C(NCC2(CO)CC2)S/C1=C\c1csc(-c2ccc(OC(F)(F)F)cc2)n1
uM,2.0,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264695,OCC1(CNC2=NC(=O)\C(S2)=C\C2=CSC(=N2)C2=CC=C(OC(F)(F)F)C=C2)CCC1,469.5,uM,5.69897000433602,O=C1N=C(NCC2(CO)CCC2)S/C1=C\c1csc(-c2ccc(OC(F)(F)F)cc2)n1
uM,2.900000095,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264697,CN1CCC(O)(CNC2=NC(=O)\C(S2)=C\C2=CSC(=N2)C2=CC=C(OC(F)(F)F)C=C2)CC1,498.542,uM,5.53760198787416,CN1CCC(O)(CNC2=NC(=O)/C(=C/c3csc(-c4ccc(OC(F)(F)F)cc4)n3)S2)CC1
uM,65.0,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264698,OCCN1CCC(CNC2=NC(=O)\C(S2)=C\C2=CSC(=N2)C2=C(O)C=CC=C2)CC1,444.57,uM,4.18708664335714,O=C1N=C(NCC2CCN(CCO)CC2)S/C1=C\c1csc(-c2ccccc2O)n1
uM,65.0,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264699,CN1CCC(CNC2=NC(=O)\C(S2)=C\C2=CSC(=N2)C2=CC=C(OC(F)(F)F)C=C2)CC1,482.542,uM,4.18708664335714,CN1CCC(CNC2=NC(=O)/C(=C/c3csc(-c4ccc(OC(F)(F)F)cc4)n3)S2)CC1
uM,3.75,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264667,O[C@H]1CC[C@@H](CC1)NC1=NC(=O)\C(S1)=C\C1=CSC(=N1)C1=CC=C(OC(F)(F)F)C=C1,469.5,uM,5.42596873227228,O=C1N=C(N[C@H]2CC[C@H](O)CC2)S/C1=C\c1csc(-c2ccc(OC(F)(F)F)cc2)n1
uM,2.900000095,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264673,CC(C)(CO)CNC1=NC(=O)\C(S1)=C\C1=CSC(=N1)C1=CC=C(OC(F)(F)F)C=C1,457.49,uM,5.53760198787416,CC(C)(CO)CNC1=NC(=O)/C(=C/c2csc(-c3ccc(OC(F)(F)F)cc3)n2)S1
uM,65.0,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264679,CN1CCC(CNC2=NC(=O)\C(S2)=C\C2=CC=C(O2)C2=CC(Cl)=CC=C2)CC1,415.936,uM,4.18708664335714,CN1CCC(CNC2=NC(=O)/C(=C/c3ccc(-c4cccc(Cl)c4)o3)S2)CC1
uM,65.0,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264702,CC(C)(CO)CNC1=NC(=O)\C(S1)=C\C1=CSC(=N1)C1=C(O)C(F)=CC=C1,407.482,uM,4.18708664335714,CC(C)(CO)CNC1=NC(=O)/C(=C/c2csc(-c3cccc(F)c3O)n2)S1
uM,20.0,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264703,CC(C)(CO)CNC1=NC(=O)\C(S1)=C\C1=CSC(=N1)C1=C(O)C=CC(F)=C1,407.482,uM,4.69897000433602,CC(C)(CO)CNC1=NC(=O)/C(=C/c2csc(-c3cc(F)ccc3O)n2)S1
uM,65.0,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264704,CC(C)(CO)CNC1=NC(=O)\C(S1)=C\C1=CSC(=N1)C1=C(O)C=C(F)C=C1,407.482,uM,4.18708664335714,CC(C)(CO)CNC1=NC(=O)/C(=C/c2csc(-c3ccc(F)cc3O)n2)S1
uM,6.5,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264705,OC[C@H]1CCC[C@@H]1NC1=NC(=O)\C(S1)=C\C1=CSC(=N1)C1=C(O)C(F)=CC=C1,419.493,uM,5.18708664335714,O=C1N=C(N[C@H]2CCC[C@@H]2CO)S/C1=C\c1csc(-c2cccc(F)c2O)n1
uM,2.400000095,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264706,CC(C)(CO)CNC1=NC(=O)\C(S1)=C\C1=CSC(=N1)C1=C(O)C(OC(F)(F)F)=CC=C1,473.489,uM,5.61978874109757,CC(C)(CO)CNC1=NC(=O)/C(=C/c2csc(-c3cccc(OC(F)(F)F)c3O)n2)S1
uM,2.0,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264677,CN(C)CCNC1=NC(=O)\C(S1)=C\C1=CSC(=N1)C1=CC=C(OC(F)(F)F)C=C1,442.478,uM,5.69897000433602,CN(C)CCNC1=NC(=O)/C(=C/c2csc(-c3ccc(OC(F)(F)F)cc3)n2)S1
uM,65.0,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264683,CN1CCC(CNC2=NC(=O)\C(S2)=C\C2=CSC(=N2)C2=C(O)C=CC=C2)CC1,414.544,uM,4.18708664335714,CN1CCC(CNC2=NC(=O)/C(=C/c3csc(-c4ccccc4O)n3)S2)CC1
uM,4.199999809,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264700,OCC1(CNC2=NC(=O)\C(S2)=C\C2=CSC(=N2)C2=C(O)C=CC=C2)CCC1,401.502,uM,5.37675072935216,O=C1N=C(NCC2(CO)CCC2)S/C1=C\c1csc(-c2ccccc2O)n1
uM,3.799999952,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264701,CC(C)[C@@H]1CC[C@@H](CO)[C@H]1NC1=NC(=O)\C(S1)=C\C1=CSC(=N1)C1=C(O)C=CC=C1,443.582,uM,5.42021640886902,CC(C)[C@@H]1CC[C@@H](CO)[C@H]1NC1=NC(=O)/C(=C/c2csc(-c3ccccc3O)n2)S1
uM,5.0,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264556,FC(F)(F)C1=CC=C(C=C1)C1=NC(=CS1)\C=C1/SC(=N)NC1=O,355.358,uM,5.30102999566398,N=C1NC(=O)/C(=C/c2csc(-c3ccc(C(F)(F)F)cc3)n2)S1
uM,3.75,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264674,CC(C)(CO)CNC1=NC(=O)\C(S1)=C\C1=CSC(=N1)C1=CC(OC(F)(F)F)=CC=C1,457.49,uM,5.42596873227228,CC(C)(CO)CNC1=NC(=O)/C(=C/c2csc(-c3cccc(OC(F)(F)F)c3)n2)S1
uM,65.0,"Bioorg. Med. Chem., 2020, 28 (22), 115724",125264680,CN1CCC(CNC2=NC(=O)\C(S2)=C\C2=CSC(=N2)C2=CC=C(C=C2)C(F)(F)F)CC1,466.543,uM,4.18708664335714,CN1CCC(CNC2=NC(=O)/C(=C/c3csc(-c4ccc(C(F)(F)F)cc4)n3)S2)CC1
uM,339.0,"ChemMedChem., 2013, 8 (2), 313-321",30130054,CC1=C(N2C=C(C)C=CC2=N1)C(=O)NCC1=CC=CS1,285.364,uM,3.46980030179692,Cc1ccc2nc(C)c(C(=O)NCc3cccs3)n2c1
uM,50.8,"J. Med. Chem., 2012, 55 (7), 3088-3100",121148807,CCC1=CC=C(C=C1)C(=O)NC(=O)C1=C(O)C=CC=C1,269.2952,uM,4.29413628771608,CCc1ccc(C(=O)NC(=O)c2ccccc2O)cc1
uM,303.0,"J. Med. Chem., 2012, 55 (7), 3088-3100",121152171,OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,296.149,uM,3.60822650994707,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl
uM,0.54,"Bioorg. Med. Chem. Lett., 2012, 22 (12), 3879-3883",121152829,CC1=CC=C(NC(=O)C2=CC(=CC=C2)N2CCOCC2)C=C1NC(=O)C1=CC=C(OCC2=CSC=N2)C=C1,528.622,uM,6.26760624017703,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2cscn2)cc1
uM,82.0,"J. Med. Chem., 2012, 55 (12), 5951-5964",121298133,CCCSC1=NC=CC=C1C(=O)NC1CCCCC1,278.413,uM,4.08618614761628,CCCSc1ncccc1C(=O)NC1CCCCC1
